time,td,byt,pkt
1521118773603302.0,100,37702,37
1521118773603402.0,100,30466,32
1521118773603502.0,100,31899,43
1521118773603602.0,100,55064,54
1521118773603702.0,100,28847,46
1521118773603802.0,100,28517,37
1521118773603902.0,100,36600,41
1521118773604002.0,100,31154,31
1521118773604102.0,100,22552,32
1521118773604202.0,100,57125,52
1521118773604302.0,100,62558,59
1521118773604402.0,100,110492,98
1521118773604502.0,100,111182,101
1521118773604602.0,100,112188,90
1521118773604702.0,100,111752,98
1521118773604802.0,100,93529,83
1521118773604902.0,100,85027,69
1521118773605002.0,100,69658,69
1521118773605102.0,100,60745,61
1521118773605202.0,100,32088,33
1521118773605302.0,100,62599,52
1521118773605402.0,100,39385,40
1521118773605502.0,100,65057,64
1521118773605602.0,100,54617,56
1521118773605702.0,100,61123,50
1521118773605802.0,100,60261,57
1521118773605902.0,100,63167,61
1521118773606002.0,100,79608,63
1521118773606102.0,100,42024,46
1521118773606202.0,100,26452,28
1521118773606302.0,100,39441,41
1521118773606402.0,100,38445,31
1521118773606502.0,100,35521,36
1521118773606602.0,100,26517,27
1521118773606702.0,100,19632,29
1521118773606802.0,100,21194,30
1521118773606902.0,100,35194,40
1521118773607002.0,100,30418,36
1521118773607102.0,100,26350,34
1521118773607202.0,100,34118,38
1521118773607302.0,100,38432,36
1521118773607402.0,100,57202,50
1521118773607502.0,100,40076,36
1521118773607602.0,100,47350,47
1521118773607702.0,100,32857,37
1521118773607802.0,100,52598,53
1521118773607902.0,100,46884,44
1521118773608002.0,100,25337,26
1521118773608102.0,100,28383,28
1521118773608202.0,100,28417,36
1521118773608302.0,100,62707,53
1521118773608402.0,100,32892,42
1521118773608502.0,100,33212,37
1521118773608602.0,100,37911,37
1521118773608702.0,100,32810,37
1521118773608802.0,100,52581,49
1521118773608902.0,100,30285,31
1521118773609002.0,100,70999,63
1521118773609102.0,100,36100,36
1521118773609202.0,100,25875,27
1521118773609302.0,100,15247,23
1521118773609402.0,100,22048,31
1521118773609502.0,100,37137,35
1521118773609602.0,100,22104,34
1521118773609702.0,100,22436,34
1521118773609802.0,100,36823,36
1521118773609902.0,100,30531,37
1521118773610002.0,100,30926,40
1521118773610102.0,100,13640,22
1521118773610202.0,100,19638,30
1521118773610302.0,100,39527,43
1521118773610402.0,100,32326,36
1521118773610502.0,100,36857,41
1521118773610602.0,100,18424,34
1521118773610702.0,100,25815,26
1521118773610802.0,100,19680,28
1521118773610902.0,100,29437,30
1521118773611002.0,100,19177,31
1521118773611102.0,100,28227,36
1521118773611202.0,100,40830,42
1521118773611302.0,100,25706,41
1521118773611402.0,100,19254,26
1521118773611502.0,100,23701,32
1521118773611602.0,100,17613,34
1521118773611702.0,100,41049,51
1521118773611802.0,100,42966,47
1521118773611902.0,100,42299,46
1521118773612002.0,100,33806,47
1521118773612102.0,100,33690,41
1521118773612202.0,100,33977,45
1521118773612302.0,100,51371,54
1521118773612402.0,100,33397,40
1521118773612502.0,100,59237,69
1521118773612602.0,100,54152,57
1521118773612702.0,100,44743,53
1521118773612802.0,100,34076,39
1521118773612902.0,100,40022,49
1521118773613002.0,100,26351,31
1521118773613102.0,100,52135,67
1521118773613202.0,100,37177,37
1521118773613302.0,100,29326,39
1521118773613402.0,100,33836,36
1521118773613502.0,100,25392,34
1521118773613602.0,100,46502,49
1521118773613702.0,100,38420,42
1521118773613802.0,100,34118,33
1521118773613902.0,100,62909,58
1521118773614002.0,100,31613,42
1521118773614102.0,100,74970,86
1521118773614202.0,100,35940,53
1521118773614302.0,100,40358,51
1521118773614402.0,100,54041,65
1521118773614502.0,100,36995,49
1521118773614602.0,100,41575,36
1521118773614702.0,100,33148,40
1521118773614802.0,100,46033,46
1521118773614902.0,100,47800,42
1521118773615002.0,100,72233,59
1521118773615102.0,100,40042,32
1521118773615202.0,100,31363,42
1521118773615302.0,100,48745,52
1521118773615402.0,100,35168,32
1521118773615502.0,100,46773,55
1521118773615602.0,100,49648,55
1521118773615702.0,100,38769,41
1521118773615802.0,100,40801,41
1521118773615902.0,100,38342,39
1521118773616002.0,100,53115,51
1521118773616102.0,100,70573,70
1521118773616202.0,100,52714,50
1521118773616302.0,100,56374,52
1521118773616402.0,100,54007,58
1521118773616502.0,100,60301,57
1521118773616602.0,100,50322,48
1521118773616702.0,100,41058,52
1521118773616802.0,100,41950,38
1521118773616902.0,100,37960,45
1521118773617002.0,100,16054,23
1521118773617102.0,100,35309,42
1521118773617202.0,100,33056,36
1521118773617302.0,100,29716,29
1521118773617402.0,100,24749,35
1521118773617502.0,100,28815,37
1521118773617602.0,100,26027,29
1521118773617702.0,100,28703,36
1521118773617802.0,100,22637,30
1521118773617902.0,100,35144,35
1521118773618002.0,100,40147,42
1521118773618102.0,100,54437,49
1521118773618202.0,100,79936,71
1521118773618302.0,100,50062,55
1521118773618402.0,100,25336,35
1521118773618502.0,100,55359,52
1521118773618602.0,100,50021,47
1521118773618702.0,100,36468,39
1521118773618802.0,100,45520,45
1521118773618902.0,100,12697,23
1521118773619002.0,100,15349,31
1521118773619102.0,100,20993,29
1521118773619202.0,100,21334,26
1521118773619302.0,100,29603,33
1521118773619402.0,100,28726,38
1521118773619502.0,100,31329,31
1521118773619602.0,100,10813,24
1521118773619702.0,100,15237,25
1521118773619802.0,100,14120,21
1521118773619902.0,100,15230,24
1521118773620002.0,100,36642,34
1521118773620102.0,100,65736,56
1521118773620202.0,100,33210,34
1521118773620302.0,100,56203,58
1521118773620402.0,100,64868,54
1521118773620502.0,100,66244,61
1521118773620602.0,100,53400,43
1521118773620702.0,100,65411,53
1521118773620802.0,100,52153,61
1521118773620902.0,100,32196,41
1521118773621002.0,100,62418,57
1521118773621102.0,100,55554,52
1521118773621202.0,100,62658,56
1521118773621302.0,100,55818,51
1521118773621402.0,100,90969,101
1521118773621502.0,100,86452,64
1521118773621602.0,100,100777,92
1521118773621702.0,100,112769,88
1521118773621802.0,100,94806,81
1521118773621902.0,100,38325,48
1521118773622002.0,100,27382,37
1521118773622102.0,100,44760,57
1521118773622202.0,100,65858,67
1521118773622302.0,100,69941,72
1521118773622402.0,100,47003,55
1521118773622502.0,100,35455,48
1521118773622602.0,100,55354,51
1521118773622702.0,100,42108,47
1521118773622802.0,100,42321,40
1521118773622902.0,100,27789,36
1521118773623002.0,100,60966,63
1521118773623102.0,100,37586,46
1521118773623202.0,100,54479,66
1521118773623302.0,100,41646,37
1521118773623402.0,100,37424,47
1521118773623502.0,100,47639,45
1521118773623602.0,100,48467,59
1521118773623702.0,100,38178,34
1521118773623802.0,100,30923,37
1521118773623902.0,100,40311,44
1521118773624002.0,100,25458,25
1521118773624102.0,100,33604,36
1521118773624202.0,100,32365,36
1521118773624302.0,100,52159,49
1521118773624402.0,100,39862,50
1521118773624502.0,100,23293,31
1521118773624602.0,100,46598,48
1521118773624702.0,100,50414,55
1521118773624802.0,100,73384,69
1521118773624902.0,100,80889,70
1521118773625002.0,100,32008,34
1521118773625102.0,100,33090,49
1521118773625202.0,100,27978,39
1521118773625302.0,100,28347,41
1521118773625402.0,100,53380,56
1521118773625502.0,100,50009,47
1521118773625602.0,100,31027,38
1521118773625702.0,100,35311,36
1521118773625802.0,100,31306,47
1521118773625902.0,100,45200,41
1521118773626002.0,100,50316,49
1521118773626102.0,100,30415,40
1521118773626202.0,100,22946,35
1521118773626302.0,100,33368,42
1521118773626402.0,100,67281,61
1521118773626502.0,100,31435,34
1521118773626602.0,100,18719,28
1521118773626702.0,100,31343,38
1521118773626802.0,100,30757,34
1521118773626902.0,100,36641,41
1521118773627002.0,100,34719,35
1521118773627102.0,100,50028,55
1521118773627202.0,100,31960,38
1521118773627302.0,100,29595,41
1521118773627402.0,100,25257,36
1521118773627502.0,100,45341,49
1521118773627602.0,100,36862,50
1521118773627702.0,100,35772,33
1521118773627802.0,100,24930,35
1521118773627902.0,100,23238,30
1521118773628002.0,100,41497,46
1521118773628102.0,100,26553,26
1521118773628202.0,100,26048,38
1521118773628302.0,100,33253,37
1521118773628402.0,100,47111,45
1521118773628502.0,100,46617,45
1521118773628602.0,100,51142,42
1521118773628702.0,100,82867,73
1521118773628802.0,100,60360,54
1521118773628902.0,100,31697,41
1521118773629002.0,100,51834,58
1521118773629102.0,100,69430,68
1521118773629202.0,100,42362,45
1521118773629302.0,100,64285,62
1521118773629402.0,100,84142,81
1521118773629502.0,100,92275,85
1521118773629602.0,100,52364,56
1521118773629702.0,100,64714,71
1521118773629802.0,100,69000,64
1521118773629902.0,100,77832,69
1521118773630002.0,100,51658,52
1521118773630102.0,100,62455,55
1521118773630202.0,100,54513,54
1521118773630302.0,100,72624,67
1521118773630402.0,100,71478,80
1521118773630502.0,100,69558,65
1521118773630602.0,100,45750,51
1521118773630702.0,100,65575,56
1521118773630802.0,100,48132,48
1521118773630902.0,100,51677,44
1521118773631002.0,100,61620,62
1521118773631102.0,100,35704,39
1521118773631202.0,100,37704,37
1521118773631302.0,100,48357,45
1521118773631402.0,100,35615,39
1521118773631502.0,100,48694,45
1521118773631602.0,100,36820,33
1521118773631702.0,100,38008,40
1521118773631802.0,100,87476,74
1521118773631902.0,100,62578,51
1521118773632002.0,100,44968,51
1521118773632102.0,100,36824,40
1521118773632202.0,100,37054,35
1521118773632302.0,100,35763,39
1521118773632402.0,100,49912,47
1521118773632502.0,100,33189,40
1521118773632602.0,100,46280,41
1521118773632702.0,100,48678,48
1521118773632802.0,100,47057,44
1521118773632902.0,100,42754,45
1521118773633002.0,100,55893,52
1521118773633102.0,100,57148,49
1521118773633202.0,100,58666,56
1521118773633302.0,100,32151,37
1521118773633402.0,100,43713,44
1521118773633502.0,100,17359,21
1521118773633602.0,100,30263,32
1521118773633702.0,100,24781,26
1521118773633802.0,100,25248,32
1521118773633902.0,100,53111,50
1521118773634002.0,100,27523,37
1521118773634102.0,100,27774,35
1521118773634202.0,100,32432,43
1521118773634302.0,100,26465,29
1521118773634402.0,100,37347,43
1521118773634502.0,100,48512,49
1521118773634602.0,100,40268,37
1521118773634702.0,100,38557,39
1521118773634802.0,100,17877,26
1521118773634902.0,100,36511,39
1521118773635002.0,100,48657,42
1521118773635102.0,100,44174,48
1521118773635202.0,100,25511,39
1521118773635302.0,100,34003,40
1521118773635402.0,100,29491,35
1521118773635502.0,100,39641,43
1521118773635602.0,100,33221,34
1521118773635702.0,100,42922,44
1521118773635802.0,100,35003,42
1521118773635902.0,100,26382,32
1521118773636002.0,100,34522,33
1521118773636102.0,100,43085,44
1521118773636202.0,100,18935,23
1521118773636302.0,100,32251,37
1521118773636402.0,100,24633,34
1521118773636502.0,100,32448,34
1521118773636602.0,100,39831,42
1521118773636702.0,100,29458,37
1521118773636802.0,100,34375,41
1521118773636902.0,100,20923,28
1521118773637002.0,100,27032,34
1521118773637102.0,100,31106,37
1521118773637202.0,100,25308,33
1521118773637302.0,100,69959,68
1521118773637402.0,100,26243,29
1521118773637502.0,100,43949,38
1521118773637602.0,100,35540,41
1521118773637702.0,100,35214,42
1521118773637802.0,100,27576,28
1521118773637902.0,100,33624,40
1521118773638002.0,100,16046,24
1521118773638102.0,100,20848,26
1521118773638202.0,100,44209,40
1521118773638302.0,100,42572,48
1521118773638402.0,100,22802,30
1521118773638502.0,100,45248,45
1521118773638602.0,100,24834,33
1521118773638702.0,100,25980,33
1521118773638802.0,100,18915,26
1521118773638902.0,100,25803,28
1521118773639002.0,100,53835,57
1521118773639102.0,100,62344,56
1521118773639202.0,100,18505,28
1521118773639302.0,100,43491,42
1521118773639402.0,100,9889,19
1521118773639502.0,100,24992,39
1521118773639602.0,100,41869,48
1521118773639702.0,100,27192,33
1521118773639802.0,100,41451,38
1521118773639902.0,100,28758,41
1521118773640002.0,100,32331,33
1521118773640102.0,100,19606,24
1521118773640202.0,100,21394,39
1521118773640302.0,100,21698,35
1521118773640402.0,100,21669,29
1521118773640502.0,100,25861,37
1521118773640602.0,100,27864,34
1521118773640702.0,100,29146,41
1521118773640802.0,100,31840,43
1521118773640902.0,100,28708,34
1521118773641002.0,100,32631,40
1521118773641102.0,100,32641,40
1521118773641202.0,100,29831,43
1521118773641302.0,100,53365,48
1521118773641402.0,100,45813,49
1521118773641502.0,100,34326,40
1521118773641602.0,100,31708,30
1521118773641702.0,100,38500,46
1521118773641802.0,100,43265,50
1521118773641902.0,100,21543,27
1521118773642002.0,100,33603,35
1521118773642102.0,100,31563,41
1521118773642202.0,100,29143,37
1521118773642302.0,100,40459,42
1521118773642402.0,100,32969,36
1521118773642502.0,100,26908,30
1521118773642602.0,100,24805,21
1521118773642702.0,100,45014,41
1521118773642802.0,100,53391,44
1521118773642902.0,100,21069,24
1521118773643002.0,100,28163,29
1521118773643102.0,100,37646,45
1521118773643202.0,100,40088,43
1521118773643302.0,100,51627,55
1521118773643402.0,100,47469,44
1521118773643502.0,100,46616,48
1521118773643602.0,100,51278,46
1521118773643702.0,100,43459,48
1521118773643802.0,100,23042,47
1521118773643902.0,100,51421,55
1521118773644002.0,100,39294,46
1521118773644102.0,100,61665,57
1521118773644202.0,100,47613,42
1521118773644302.0,100,46678,38
1521118773644402.0,100,25059,35
1521118773644502.0,100,51996,57
1521118773644602.0,100,51254,44
1521118773644702.0,100,48377,47
1521118773644802.0,100,56356,54
1521118773644902.0,100,65777,67
1521118773645002.0,100,54047,58
1521118773645102.0,100,36497,37
1521118773645202.0,100,57324,54
1521118773645302.0,100,46065,48
1521118773645402.0,100,29484,34
1521118773645502.0,100,28467,38
1521118773645602.0,100,38964,36
1521118773645702.0,100,42704,43
1521118773645802.0,100,60890,59
1521118773645902.0,100,68762,59
1521118773646002.0,100,36725,40
1521118773646102.0,100,7219,13
1521118773646202.0,100,30801,42
1521118773646302.0,100,29998,39
1521118773646402.0,100,29095,35
1521118773646502.0,100,41285,38
1521118773646602.0,100,34944,33
1521118773646702.0,100,49963,46
1521118773646802.0,100,31019,42
1521118773646902.0,100,30132,36
1521118773647002.0,100,30329,31
1521118773647102.0,100,35710,35
1521118773647202.0,100,35146,34
1521118773647302.0,100,56072,52
1521118773647402.0,100,61409,53
1521118773647502.0,100,29799,36
1521118773647602.0,100,51220,50
1521118773647702.0,100,53727,56
1521118773647802.0,100,34265,35
1521118773647902.0,100,14210,18
1521118773648002.0,100,39167,39
1521118773648102.0,100,28690,37
1521118773648202.0,100,20472,29
1521118773648302.0,100,38002,31
1521118773648402.0,100,38396,45
1521118773648502.0,100,30763,37
1521118773648602.0,100,23965,35
1521118773648702.0,100,41218,47
1521118773648802.0,100,38899,42
1521118773648902.0,100,19866,27
1521118773649002.0,100,48041,57
1521118773649102.0,100,35961,43
1521118773649202.0,100,18040,26
1521118773649302.0,100,39001,41
1521118773649402.0,100,50890,43
1521118773649502.0,100,49345,48
1521118773649602.0,100,21239,35
1521118773649702.0,100,37717,43
1521118773649802.0,100,61206,57
1521118773649902.0,100,44663,47
1521118773650002.0,100,26184,29
1521118773650102.0,100,43865,44
1521118773650202.0,100,31619,41
1521118773650302.0,100,79513,62
1521118773650402.0,100,70839,66
1521118773650502.0,100,46568,43
1521118773650602.0,100,23259,29
1521118773650702.0,100,30365,33
1521118773650802.0,100,32794,41
1521118773650902.0,100,45145,47
1521118773651002.0,100,18590,32
1521118773651102.0,100,22623,26
1521118773651202.0,100,33445,41
1521118773651302.0,100,39267,53
1521118773651402.0,100,59193,59
1521118773651502.0,100,80086,72
1521118773651602.0,100,58185,62
1521118773651702.0,100,43571,48
1521118773651802.0,100,61739,60
1521118773651902.0,100,46127,47
1521118773652002.0,100,34572,41
1521118773652102.0,100,60928,57
1521118773652202.0,100,26645,37
1521118773652302.0,100,32283,45
1521118773652402.0,100,19351,34
1521118773652502.0,100,10540,29
1521118773652602.0,100,23204,28
1521118773652702.0,100,40091,44
1521118773652802.0,100,19438,44
1521118773652902.0,100,11215,26
1521118773653002.0,100,18073,31
1521118773653102.0,100,17005,25
1521118773653202.0,100,19851,26
1521118773653302.0,100,22072,31
1521118773653402.0,100,32270,36
1521118773653502.0,100,29559,35
1521118773653602.0,100,18256,48
1521118773653702.0,100,11799,25
1521118773653802.0,100,31254,38
1521118773653902.0,100,27218,34
1521118773654002.0,100,19513,32
1521118773654102.0,100,20468,35
1521118773654202.0,100,24298,37
1521118773654302.0,100,34718,36
1521118773654402.0,100,35517,37
1521118773654502.0,100,15997,29
1521118773654602.0,100,27387,32
1521118773654702.0,100,56069,63
1521118773654802.0,100,33348,34
1521118773654902.0,100,82483,74
1521118773655002.0,100,21501,28
1521118773655102.0,100,37310,35
1521118773655202.0,100,27762,35
1521118773655302.0,100,31333,38
1521118773655402.0,100,27533,27
1521118773655502.0,100,22806,39
1521118773655602.0,100,31661,34
1521118773655702.0,100,29019,33
1521118773655802.0,100,28402,31
1521118773655902.0,100,34479,41
1521118773656002.0,100,17087,25
1521118773656102.0,100,27455,39
1521118773656202.0,100,52437,59
1521118773656302.0,100,21212,30
1521118773656402.0,100,12857,26
1521118773656502.0,100,7370,20
1521118773656602.0,100,16546,22
1521118773656702.0,100,29593,37
1521118773656802.0,100,50611,57
1521118773656902.0,100,52915,56
1521118773657002.0,100,44913,56
1521118773657102.0,100,50377,55
1521118773657202.0,100,32059,28
1521118773657302.0,100,34898,39
1521118773657402.0,100,35271,34
1521118773657502.0,100,38008,39
1521118773657602.0,100,34912,42
1521118773657702.0,100,34109,33
1521118773657802.0,100,24369,23
1521118773657902.0,100,28257,29
1521118773658002.0,100,46084,45
1521118773658102.0,100,17522,25
1521118773658202.0,100,27720,30
1521118773658302.0,100,31073,40
1521118773658402.0,100,27019,31
1521118773658502.0,100,22239,31
1521118773658602.0,100,41711,46
1521118773658702.0,100,30092,35
1521118773658802.0,100,38390,35
1521118773658902.0,100,39909,45
1521118773659002.0,100,31701,34
1521118773659102.0,100,45759,51
1521118773659202.0,100,22459,23
1521118773659302.0,100,24224,31
1521118773659402.0,100,59908,63
1521118773659502.0,100,35321,37
1521118773659602.0,100,18124,25
1521118773659702.0,100,16893,23
1521118773659802.0,100,21221,27
1521118773659902.0,100,18352,22
1521118773660002.0,100,50836,53
1521118773660102.0,100,24850,40
1521118773660202.0,100,43803,48
1521118773660302.0,100,44451,47
1521118773660402.0,100,64572,66
1521118773660502.0,100,16057,25
1521118773660602.0,100,39475,42
1521118773660702.0,100,14721,21
1521118773660802.0,100,20359,29
1521118773660902.0,100,10250,19
1521118773661002.0,100,22720,31
1521118773661102.0,100,10988,45
1521118773661202.0,100,24398,33
1521118773661302.0,100,50099,51
1521118773661402.0,100,30676,35
1521118773661502.0,100,33300,42
1521118773661602.0,100,24632,33
1521118773661702.0,100,30157,46
1521118773661802.0,100,19690,32
1521118773661902.0,100,19705,29
1521118773662002.0,100,10105,20
1521118773662102.0,100,18985,28
1521118773662202.0,100,19081,25
1521118773662302.0,100,19572,24
1521118773662402.0,100,21765,24
1521118773662502.0,100,15979,23
1521118773662602.0,100,14143,21
1521118773662702.0,100,25874,31
1521118773662802.0,100,12378,26
1521118773662902.0,100,19279,33
1521118773663002.0,100,22094,36
1521118773663102.0,100,34119,32
1521118773663202.0,100,24506,28
1521118773663302.0,100,35083,43
1521118773663402.0,100,45915,59
1521118773663502.0,100,32229,48
1521118773663602.0,100,29937,44
1521118773663702.0,100,53102,63
1521118773663802.0,100,42947,55
1521118773663902.0,100,56807,58
1521118773664002.0,100,31867,33
1521118773664102.0,100,31784,36
1521118773664202.0,100,22930,33
1521118773664302.0,100,28751,30
1521118773664402.0,100,34576,39
1521118773664502.0,100,16177,38
1521118773664602.0,100,14314,26
1521118773664702.0,100,19956,28
1521118773664802.0,100,42084,52
1521118773664902.0,100,53902,51
1521118773665002.0,100,22820,32
1521118773665102.0,100,42420,50
1521118773665202.0,100,34542,49
1521118773665302.0,100,25336,38
1521118773665402.0,100,56564,62
1521118773665502.0,100,20798,27
1521118773665602.0,100,21209,24
1521118773665702.0,100,37974,38
1521118773665802.0,100,42113,42
1521118773665902.0,100,42411,45
1521118773666002.0,100,34581,45
1521118773666102.0,100,55836,71
1521118773666202.0,100,64285,61
1521118773666302.0,100,39382,40
1521118773666402.0,100,26977,40
1521118773666502.0,100,46481,46
1521118773666602.0,100,46012,41
1521118773666702.0,100,30450,35
1521118773666802.0,100,52275,49
1521118773666902.0,100,33826,42
1521118773667002.0,100,32195,31
1521118773667102.0,100,57720,55
1521118773667202.0,100,54313,52
1521118773667302.0,100,73660,70
1521118773667402.0,100,37948,46
1521118773667502.0,100,47987,49
1521118773667602.0,100,40560,43
1521118773667702.0,100,53645,50
1521118773667802.0,100,43327,41
1521118773667902.0,100,44707,39
1521118773668002.0,100,51246,51
1521118773668102.0,100,24596,25
1521118773668202.0,100,34510,47
1521118773668302.0,100,30977,31
1521118773668402.0,100,32404,39
1521118773668502.0,100,29876,33
1521118773668602.0,100,21789,27
1521118773668702.0,100,50312,56
1521118773668802.0,100,33687,43
1521118773668902.0,100,41798,42
1521118773669002.0,100,22302,41
1521118773669102.0,100,22791,28
1521118773669202.0,100,44281,42
1521118773669302.0,100,43927,49
1521118773669402.0,100,38488,43
1521118773669502.0,100,25974,26
1521118773669602.0,100,16939,30
1521118773669702.0,100,18332,33
1521118773669802.0,100,30437,31
1521118773669902.0,100,11457,17
1521118773670002.0,100,25192,33
1521118773670102.0,100,31128,32
1521118773670202.0,100,26503,32
1521118773670302.0,100,35567,41
1521118773670402.0,100,16470,27
1521118773670502.0,100,20550,28
1521118773670602.0,100,29466,30
1521118773670702.0,100,37063,48
1521118773670802.0,100,5740,21
1521118773670902.0,100,29641,35
1521118773671002.0,100,21082,31
1521118773671102.0,100,19309,33
1521118773671202.0,100,22458,32
1521118773671302.0,100,6609,18
1521118773671402.0,100,22505,32
1521118773671502.0,100,18971,24
1521118773671602.0,100,28490,28
1521118773671702.0,100,22179,22
1521118773671802.0,100,13296,21
1521118773671902.0,100,17364,30
1521118773672002.0,100,24155,27
1521118773672102.0,100,24373,32
1521118773672202.0,100,27674,37
1521118773672302.0,100,26133,30
1521118773672402.0,100,26020,33
1521118773672502.0,100,18012,34
1521118773672602.0,100,16029,24
1521118773672702.0,100,31872,40
1521118773672802.0,100,46215,43
1521118773672902.0,100,46955,53
1521118773673002.0,100,24118,31
1521118773673102.0,100,36204,40
1521118773673202.0,100,33330,35
1521118773673302.0,100,12833,24
1521118773673402.0,100,28680,33
1521118773673502.0,100,13586,23
1521118773673602.0,100,24084,33
1521118773673702.0,100,19309,24
1521118773673802.0,100,9067,15
1521118773673902.0,100,15876,19
1521118773674002.0,100,14918,25
1521118773674102.0,100,10271,20
1521118773674202.0,100,13639,21
1521118773674302.0,100,22000,32
1521118773674402.0,100,28869,36
1521118773674502.0,100,41954,39
1521118773674602.0,100,27599,29
1521118773674702.0,100,23168,27
1521118773674802.0,100,21477,29
1521118773674902.0,100,19829,33
1521118773675002.0,100,24894,31
1521118773675102.0,100,48343,48
1521118773675202.0,100,42951,44
1521118773675302.0,100,45033,41
1521118773675402.0,100,50239,45
1521118773675502.0,100,38768,38
1521118773675602.0,100,41607,36
1521118773675702.0,100,40884,44
1521118773675802.0,100,44560,45
1521118773675902.0,100,31446,35
1521118773676002.0,100,54739,48
1521118773676102.0,100,22645,31
1521118773676202.0,100,52634,50
1521118773676302.0,100,57937,55
1521118773676402.0,100,56298,57
1521118773676502.0,100,43063,45
1521118773676602.0,100,32980,39
1521118773676702.0,100,35240,41
1521118773676802.0,100,25677,35
1521118773676902.0,100,44494,46
1521118773677002.0,100,27269,38
1521118773677102.0,100,32250,49
1521118773677202.0,100,32816,41
1521118773677302.0,100,51602,71
1521118773677402.0,100,34787,59
1521118773677502.0,100,29744,35
1521118773677602.0,100,39881,59
1521118773677702.0,100,34694,41
1521118773677802.0,100,38179,53
1521118773677902.0,100,35771,46
1521118773678002.0,100,20693,34
1521118773678102.0,100,33922,44
1521118773678202.0,100,42025,40
1521118773678302.0,100,34358,39
1521118773678402.0,100,42243,38
1521118773678502.0,100,63767,52
1521118773678602.0,100,39795,41
1521118773678702.0,100,69134,66
1521118773678802.0,100,44170,47
1521118773678902.0,100,34095,48
1521118773679002.0,100,49151,54
1521118773679102.0,100,90218,85
1521118773679202.0,100,102668,83
1521118773679302.0,100,104270,85
1521118773679402.0,100,54424,56
1521118773679502.0,100,53117,58
1521118773679602.0,100,20471,29
1521118773679702.0,100,43526,48
1521118773679802.0,100,44136,51
1521118773679902.0,100,52712,58
1521118773680002.0,100,34627,35
1521118773680102.0,100,55178,52
1521118773680202.0,100,84099,69
1521118773680302.0,100,49574,47
1521118773680402.0,100,57365,49
1521118773680502.0,100,56056,54
1521118773680602.0,100,67683,67
1521118773680702.0,100,29020,35
1521118773680802.0,100,46660,48
1521118773680902.0,100,52858,45
1521118773681002.0,100,63339,55
1521118773681102.0,100,39149,36
1521118773681202.0,100,30082,38
1521118773681302.0,100,42860,42
1521118773681402.0,100,66340,57
1521118773681502.0,100,51847,46
1521118773681602.0,100,62933,69
1521118773681702.0,100,57369,55
1521118773681802.0,100,68362,58
1521118773681902.0,100,52758,50
1521118773682002.0,100,44911,44
1521118773682102.0,100,44282,59
1521118773682202.0,100,63379,58
1521118773682302.0,100,34529,38
1521118773682402.0,100,56727,51
1521118773682502.0,100,25474,33
1521118773682602.0,100,55348,49
1521118773682702.0,100,39317,40
1521118773682802.0,100,52626,56
1521118773682902.0,100,47049,52
1521118773683002.0,100,33142,34
1521118773683102.0,100,28122,36
1521118773683202.0,100,84516,80
1521118773683302.0,100,34630,41
1521118773683402.0,100,27022,37
1521118773683502.0,100,39113,38
1521118773683602.0,100,56231,53
1521118773683702.0,100,50304,48
1521118773683802.0,100,42098,46
1521118773683902.0,100,38146,42
1521118773684002.0,100,41912,45
1521118773684102.0,100,31928,38
1521118773684202.0,100,24488,34
1521118773684302.0,100,51100,45
1521118773684402.0,100,14430,21
1521118773684502.0,100,21653,30
1521118773684602.0,100,15837,26
1521118773684702.0,100,30270,35
1521118773684802.0,100,40254,47
1521118773684902.0,100,18392,26
1521118773685002.0,100,36673,33
1521118773685102.0,100,31736,37
1521118773685202.0,100,48254,46
1521118773685302.0,100,39632,41
1521118773685402.0,100,22366,33
1521118773685502.0,100,48230,71
1521118773685602.0,100,30807,36
1521118773685702.0,100,15763,30
1521118773685802.0,100,45935,41
1521118773685902.0,100,41091,47
1521118773686002.0,100,43291,44
1521118773686102.0,100,28391,33
1521118773686202.0,100,30003,30
1521118773686302.0,100,32685,44
1521118773686402.0,100,40166,38
1521118773686502.0,100,58834,56
1521118773686602.0,100,52660,47
1521118773686702.0,100,22194,28
1521118773686802.0,100,45794,45
1521118773686902.0,100,27823,32
1521118773687002.0,100,36555,37
1521118773687102.0,100,40731,47
1521118773687202.0,100,50579,49
1521118773687302.0,100,18215,24
1521118773687402.0,100,26998,38
1521118773687502.0,100,17594,31
1521118773687602.0,100,46025,52
1521118773687702.0,100,37783,42
1521118773687802.0,100,26268,37
1521118773687902.0,100,13082,18
1521118773688002.0,100,20091,20
1521118773688102.0,100,21127,32
1521118773688202.0,100,15794,24
1521118773688302.0,100,41180,49
1521118773688402.0,100,35405,31
1521118773688502.0,100,19552,38
1521118773688602.0,100,4910,22
1521118773688702.0,100,13042,19
1521118773688802.0,100,72276,61
1521118773688902.0,100,52901,58
1521118773689002.0,100,37267,41
1521118773689102.0,100,28006,37
1521118773689202.0,100,33111,40
1521118773689302.0,100,15557,27
1521118773689402.0,100,25244,39
1521118773689502.0,100,22083,25
1521118773689602.0,100,23340,31
1521118773689702.0,100,17265,21
1521118773689802.0,100,37407,40
1521118773689902.0,100,43301,44
1521118773690002.0,100,10106,21
1521118773690102.0,100,26194,29
1521118773690202.0,100,8899,18
1521118773690302.0,100,14657,24
1521118773690402.0,100,13416,19
1521118773690502.0,100,31680,39
1521118773690602.0,100,17586,24
